Group,Species,Major_group
Bryophytes,Fissidens rufulus,LOWER_PLANTS
Bryophytes,Fissidens taxifolius,LOWER_PLANTS
Bryophytes,Fissidens viridulus s.l.,LOWER_PLANTS
Bryophytes,Fontinalis antipyretica,LOWER_PLANTS
Bryophytes,Fontinalis squamosa,LOWER_PLANTS
Bryophytes,Fossombronia foveolata,LOWER_PLANTS
Bryophytes,Fossombronia incurva,LOWER_PLANTS
Bryophytes,Fossombronia pusilla s.l.,LOWER_PLANTS
Bryophytes,Fossombronia wondraczekii,LOWER_PLANTS
Bryophytes,Frullania dilatata,LOWER_PLANTS
Bryophytes,Frullania fragilifolia,LOWER_PLANTS
Bryophytes,Frullania microphylla,LOWER_PLANTS
Bryophytes,Frullania tamarisci,LOWER_PLANTS
Bryophytes,Frullania teneriffae,LOWER_PLANTS
Bryophytes,Funaria hygrometrica,LOWER_PLANTS
Bryophytes,Glyphomitrium daviesii,LOWER_PLANTS
Bryophytes,Grimmia funalis,LOWER_PLANTS
Bryophytes,Grimmia hartmanii,LOWER_PLANTS
Bryophytes,Grimmia orbicularis,LOWER_PLANTS
Bryophytes,Grimmia pulvinata,LOWER_PLANTS
Bryophytes,Grimmia ramondii,LOWER_PLANTS
Bryophytes,Grimmia torquata,LOWER_PLANTS
Bryophytes,Grimmia trichophylla agg.,LOWER_PLANTS
Bryophytes,Gymnocolea inflata,LOWER_PLANTS
Bryophytes,Gymnomitrion concinnatum,LOWER_PLANTS
Bryophytes,Gymnomitrion crenulatum,LOWER_PLANTS
Bryophytes,Gymnomitrion obtusum,LOWER_PLANTS
Bryophytes,Gymnostomum aeruginosum,LOWER_PLANTS
Bryophytes,Gymnostomum calcareum,LOWER_PLANTS
Bryophytes,Gymnostomum viridulum,LOWER_PLANTS
Bryophytes,Gyroweisia tenuis,LOWER_PLANTS
Bryophytes,Hamatocaulis vernicosus,LOWER_PLANTS
Bryophytes,Haplomitrium hookeri,LOWER_PLANTS
Bryophytes,Harpalejeunea molleri,LOWER_PLANTS
Bryophytes,Harpanthus scutatus,LOWER_PLANTS
Bryophytes,Hedwigia ciliata s.l.,LOWER_PLANTS
Bryophytes,Hennediella heimii,LOWER_PLANTS
Bryophytes,Hennediella macrophylla,LOWER_PLANTS
Bryophytes,Hennediella stanfordensis,LOWER_PLANTS
Bryophytes,Herbertus aduncus,LOWER_PLANTS
Bryophytes,Herbertus stramineus,LOWER_PLANTS
Bryophytes,Herzogiella seligeri,LOWER_PLANTS
Bryophytes,Heterocladium heteropterum,LOWER_PLANTS
Bryophytes,Heterocladium wulfsbergii,LOWER_PLANTS
Bryophytes,Homalia trichomanoides,LOWER_PLANTS
Bryophytes,Homalothecium lutescens,LOWER_PLANTS
Bryophytes,Homalothecium sericeum,LOWER_PLANTS
Bryophytes,Hookeria lucens,LOWER_PLANTS
Bryophytes,Hygroamblystegium fluviatile,LOWER_PLANTS
Bryophytes,Hygroamblystegium tenax,LOWER_PLANTS
Bryophytes,Hygroamblystegium varium,LOWER_PLANTS
Bryophytes,Hygrobiella laxifolia,LOWER_PLANTS
Bryophytes,Hygrohypnum eugyrium,LOWER_PLANTS
Bryophytes,Hygrohypnum luridum,LOWER_PLANTS
Bryophytes,Hygrohypnum ochraceum,LOWER_PLANTS
Bryophytes,Hylocomiastrum umbratum,LOWER_PLANTS
Bryophytes,Hylocomium splendens,LOWER_PLANTS
Bryophytes,Hymenostylium recurvirostrum s.l.,LOWER_PLANTS
Bryophytes,Hyocomium armoricum,LOWER_PLANTS
Bryophytes,Hypnum callichroum,LOWER_PLANTS
Bryophytes,Hypnum cupressiforme s.l.,LOWER_PLANTS
Bryophytes,Isopterygiopsis pulchella,LOWER_PLANTS
Bryophytes,Isothecium alopecuroides,LOWER_PLANTS
Bryophytes,Isothecium holtii,LOWER_PLANTS
Bryophytes,Isothecium myosuroides,LOWER_PLANTS
Bryophytes,Jamesoniella autumnalis,LOWER_PLANTS
Bryophytes,Jubula hutchinsiae,LOWER_PLANTS
Bryophytes,Jungermannia atrovirens,LOWER_PLANTS
Bryophytes,Jungermannia exsertifolia,LOWER_PLANTS
Bryophytes,Jungermannia pumila,LOWER_PLANTS
Bryophytes,Kiaeria blyttii,LOWER_PLANTS
Bryophytes,Kiaeria falcata,LOWER_PLANTS
Bryophytes,Kiaeria starkei,LOWER_PLANTS
Bryophytes,Kindbergia praelonga,LOWER_PLANTS
Bryophytes,Kurzia pauciflora,LOWER_PLANTS
Bryophytes,Kurzia sylvatica,LOWER_PLANTS
Bryophytes,Kurzia trichoclados,LOWER_PLANTS
Bryophytes,Leiocolea badensis,LOWER_PLANTS
Bryophytes,Leiocolea bantriensis,LOWER_PLANTS
Bryophytes,Leiocolea collaris,LOWER_PLANTS
Bryophytes,Leiocolea turbinata,LOWER_PLANTS
Bryophytes,Lejeunea cavifolia,LOWER_PLANTS
Bryophytes,Lejeunea lamacerina,LOWER_PLANTS
Bryophytes,Lejeunea mandonii,LOWER_PLANTS
Bryophytes,Lejeunea patens,LOWER_PLANTS
Bryophytes,Lepidozia cupressina,LOWER_PLANTS
Bryophytes,Lepidozia pearsonii,LOWER_PLANTS
Bryophytes,Lepidozia reptans,LOWER_PLANTS
Bryophytes,Leptobarbula berica,LOWER_PLANTS
Bryophytes,Leptobryum pyriforme,LOWER_PLANTS
Bryophytes,Leptodictyum riparium,LOWER_PLANTS
Bryophytes,Leptodon smithii,LOWER_PLANTS
Bryophytes,Leptodontium flexifolium,LOWER_PLANTS
Bryophytes,Leptoscyphus cuneifolius,LOWER_PLANTS
Bryophytes,Leskea polycarpa,LOWER_PLANTS
Bryophytes,Leucodon sciuroides,LOWER_PLANTS
Bryophytes,Loeskeobryum brevirostre,LOWER_PLANTS
Bryophytes,Lophocolea bidentata,LOWER_PLANTS
Bryophytes,Lophocolea bispinosa,LOWER_PLANTS
Bryophytes,Lophocolea fragrans,LOWER_PLANTS
Bryophytes,Lophocolea heterophylla,LOWER_PLANTS
Bryophytes,Lophocolea semiteres,LOWER_PLANTS
Bryophytes,Lophozia bicrenata,LOWER_PLANTS
Bryophytes,Lophozia excisa,LOWER_PLANTS
Bryophytes,Lophozia incisa,LOWER_PLANTS
Bryophytes,Lophozia opacifolia,LOWER_PLANTS
Bryophytes,Lophozia sudetica,LOWER_PLANTS
Bryophytes,Lophozia ventricosa,LOWER_PLANTS
Bryophytes,Lunularia cruciata,LOWER_PLANTS
Bryophytes,Marchantia polymorpha,LOWER_PLANTS
Bryophytes,Marchesinia mackaii,LOWER_PLANTS
Bryophytes,Marsupella emarginata,LOWER_PLANTS
Bryophytes,Marsupella sprucei,LOWER_PLANTS
Bryophytes,Mastigophora woodsii,LOWER_PLANTS
Bryophytes,Metzgeria conjugata,LOWER_PLANTS
Bryophytes,Metzgeria fruticulosa s.l.,LOWER_PLANTS
Bryophytes,Metzgeria furcata,LOWER_PLANTS
Bryophytes,Metzgeria leptoneura,LOWER_PLANTS
Bryophytes,Metzgeria pubescens,LOWER_PLANTS
Bryophytes,Microbryum curvicollum,LOWER_PLANTS
Bryophytes,Microbryum davallianum,LOWER_PLANTS
Bryophytes,Microbryum floerkeanum,LOWER_PLANTS
Bryophytes,Microbryum rectum,LOWER_PLANTS
Bryophytes,Microlejeunea ulicina,LOWER_PLANTS
Bryophytes,Mnium hornum,LOWER_PLANTS
Bryophytes,Mnium marginatum,LOWER_PLANTS
Bryophytes,Mnium stellare,LOWER_PLANTS
Bryophytes,Moerckia blyttii,LOWER_PLANTS
Bryophytes,Moerckia hibernica s.l.,LOWER_PLANTS
Bryophytes,Molendoa warburgii,LOWER_PLANTS
Bryophytes,Mylia anomala,LOWER_PLANTS
Bryophytes,Mylia taylorii,LOWER_PLANTS
Bryophytes,Nardia compressa,LOWER_PLANTS
Bryophytes,Nardia scalaris,LOWER_PLANTS
Bryophytes,Neckera complanata,LOWER_PLANTS
Bryophytes,Neckera crispa,LOWER_PLANTS
Bryophytes,Neckera pumila,LOWER_PLANTS
Bryophytes,Nowellia curvifolia,LOWER_PLANTS
Bryophytes,Odontoschisma denudatum,LOWER_PLANTS
Bryophytes,Odontoschisma sphagni,LOWER_PLANTS
Bryophytes,Oligotrichum hercynicum,LOWER_PLANTS
Bryophytes,Orthodontium lineare,LOWER_PLANTS
Bryophytes,Orthothecium intricatum,LOWER_PLANTS
Bryophytes,Orthothecium rufescens,LOWER_PLANTS
Bryophytes,Orthotrichum affine,LOWER_PLANTS
Bryophytes,Orthotrichum anomalum,LOWER_PLANTS
Bryophytes,Orthotrichum cupulatum,LOWER_PLANTS
Bryophytes,Orthotrichum diaphanum,LOWER_PLANTS
Bryophytes,Orthotrichum lyellii,LOWER_PLANTS
Bryophytes,Orthotrichum pulchellum,LOWER_PLANTS
Bryophytes,Orthotrichum rivulare,LOWER_PLANTS
Bryophytes,Orthotrichum rupestre,LOWER_PLANTS
Bryophytes,Orthotrichum sprucei,LOWER_PLANTS
Bryophytes,Orthotrichum stramineum,LOWER_PLANTS
Bryophytes,Orthotrichum striatum,LOWER_PLANTS
Bryophytes,Oxyrrhynchium hians,LOWER_PLANTS
Bryophytes,Oxyrrhynchium pumilum,LOWER_PLANTS
Bryophytes,Oxyrrhynchium schleicheri,LOWER_PLANTS
Bryophytes,Oxyrrhynchium speciosum,LOWER_PLANTS
Bryophytes,Oxystegus tenuirostris s.l.,LOWER_PLANTS
Bryophytes,Pallavicinia lyellii,LOWER_PLANTS
Bryophytes,Palustriella commutata s.l.,LOWER_PLANTS
Bryophytes,Pellia endiviifolia,LOWER_PLANTS
Bryophytes,Pellia epiphylla,LOWER_PLANTS
Bryophytes,Pellia neesiana,LOWER_PLANTS
Bryophytes,Petalophyllum ralfsii,LOWER_PLANTS
Bryophytes,Phaeoceros laevis s.l.,LOWER_PLANTS
Bryophytes,Phascum cuspidatum,LOWER_PLANTS
Bryophytes,Philonotis arnellii,LOWER_PLANTS
Bryophytes,Philonotis calcarea,LOWER_PLANTS
Bryophytes,Philonotis fontana,LOWER_PLANTS
Bryophytes,Plagiobryum zieri,LOWER_PLANTS
Bryophytes,Plagiochila asplenioides s.l.,LOWER_PLANTS
Bryophytes,Plagiochila carringtonii,LOWER_PLANTS
Bryophytes,Plagiochila exigua,LOWER_PLANTS
Bryophytes,Plagiochila punctata,LOWER_PLANTS
Bryophytes,Plagiochila spinulosa s.l.,LOWER_PLANTS
Bryophytes,Plagiomnium affine,LOWER_PLANTS
Bryophytes,Plagiomnium cuspidatum,LOWER_PLANTS
Bryophytes,Plagiomnium elatum,LOWER_PLANTS
Bryophytes,Plagiomnium ellipticum,LOWER_PLANTS
Bryophytes,Plagiomnium rostratum,LOWER_PLANTS
Bryophytes,Plagiomnium undulatum,LOWER_PLANTS
Bryophytes,Plagiopus oederianus,LOWER_PLANTS
Bryophytes,Plagiothecium denticulatum,LOWER_PLANTS
Bryophytes,Plagiothecium latebricola,LOWER_PLANTS
Bryophytes,Plagiothecium nemorale,LOWER_PLANTS
Bryophytes,Plagiothecium succulentum,LOWER_PLANTS
Bryophytes,Plagiothecium undulatum,LOWER_PLANTS
Bryophytes,Plasteurhynchium striatulum,LOWER_PLANTS
Bryophytes,Platygyrium repens,LOWER_PLANTS
Bryophytes,Platyhypnidium lusitanicum,LOWER_PLANTS
Bryophytes,Platyhypnidium riparioides,LOWER_PLANTS
Bryophytes,Pleuridium acuminatum,LOWER_PLANTS
Bryophytes,Pleuridium subulatum,LOWER_PLANTS
Bryophytes,Pleurochaete squarrosa,LOWER_PLANTS
Bryophytes,Pleurozia purpurea,LOWER_PLANTS
Bryophytes,Pleurozium schreberi,LOWER_PLANTS
Bryophytes,Pogonatum aloides,LOWER_PLANTS
Bryophytes,Pogonatum nanum,LOWER_PLANTS
Bryophytes,Pogonatum urnigerum,LOWER_PLANTS
Bryophytes,Pohlia andalusica,LOWER_PLANTS
Bryophytes,Pohlia annotina,LOWER_PLANTS
Bryophytes,Pohlia bulbifera,LOWER_PLANTS
Bryophytes,Pohlia camptotrachela,LOWER_PLANTS
Bryophytes,Pohlia cruda,LOWER_PLANTS
Bryophytes,Pohlia drummondii,LOWER_PLANTS
Bryophytes,Pohlia elongata,LOWER_PLANTS
Bryophytes,Pohlia lutescens,LOWER_PLANTS
Bryophytes,Pohlia melanodon,LOWER_PLANTS
Bryophytes,Pohlia nutans,LOWER_PLANTS
Bryophytes,Pohlia wahlenbergii,LOWER_PLANTS
Bryophytes,Polytrichastrum alpinum,LOWER_PLANTS
Bryophytes,Polytrichastrum formosum,LOWER_PLANTS
Bryophytes,Polytrichastrum longisetum,LOWER_PLANTS
Bryophytes,Polytrichum commune,LOWER_PLANTS
Bryophytes,Polytrichum juniperinum,LOWER_PLANTS
Bryophytes,Polytrichum piliferum,LOWER_PLANTS
Bryophytes,Polytrichum strictum,LOWER_PLANTS
Bryophytes,Porella arboris-vitae,LOWER_PLANTS
Bryophytes,Porella cordaeana,LOWER_PLANTS
Bryophytes,Porella obtusata,LOWER_PLANTS
Bryophytes,Porella pinnata,LOWER_PLANTS
Bryophytes,Porella platyphylla,LOWER_PLANTS
Bryophytes,Preissia quadrata,LOWER_PLANTS
Bryophytes,Pseudephemerum nitidum,LOWER_PLANTS
Bryophytes,Pseudocrossidium hornschuchianum,LOWER_PLANTS
Bryophytes,Pseudocrossidium revolutum,LOWER_PLANTS
Bryophytes,Pseudoleskeella catenulata s.l.,LOWER_PLANTS
Bryophytes,Pseudoscleropodium purum,LOWER_PLANTS
Bryophytes,Pseudotaxiphyllum elegans,LOWER_PLANTS
Bryophytes,Pterigynandrum filiforme,LOWER_PLANTS
Bryophytes,Pterogonium gracile,LOWER_PLANTS
Bryophytes,Ptilidium ciliare,LOWER_PLANTS
Bryophytes,Ptilidium pulcherrimum,LOWER_PLANTS
Bryophytes,Ptilium crista-castrensis,LOWER_PLANTS
Bryophytes,Ptychomitrium polyphyllum,LOWER_PLANTS
Bryophytes,Pylaisia polyantha,LOWER_PLANTS
Bryophytes,Racomitrium aciculare,LOWER_PLANTS
Bryophytes,Racomitrium aquaticum,LOWER_PLANTS
Bryophytes,Racomitrium canescens s.l.,LOWER_PLANTS
Bryophytes,Racomitrium ellipticum,LOWER_PLANTS
Bryophytes,Racomitrium fasciculare,LOWER_PLANTS
Bryophytes,Racomitrium heterostichum s.l.,LOWER_PLANTS
Bryophytes,Racomitrium lanuginosum,LOWER_PLANTS
Bryophytes,Radula aquilegia,LOWER_PLANTS
Bryophytes,Radula complanata,LOWER_PLANTS
Bryophytes,Radula lindenbergiana,LOWER_PLANTS
Bryophytes,Reboulia hemisphaerica,LOWER_PLANTS
Bryophytes,Rhabdoweisia crenulata,LOWER_PLANTS
Bryophytes,Rhabdoweisia crispata,LOWER_PLANTS
Bryophytes,Rhabdoweisia fugax,LOWER_PLANTS
Bryophytes,Rhizomnium pseudopunctatum,LOWER_PLANTS
Bryophytes,Rhizomnium punctatum,LOWER_PLANTS
Bryophytes,Rhodobryum roseum,LOWER_PLANTS
Bryophytes,Rhynchostegiella teneriffae,LOWER_PLANTS
Bryophytes,Rhynchostegium confertum,LOWER_PLANTS
Bryophytes,Rhynchostegium megapolitanum,LOWER_PLANTS
Bryophytes,Rhynchostegium murale,LOWER_PLANTS
Bryophytes,Rhytidiadelphus loreus,LOWER_PLANTS
Bryophytes,Rhytidiadelphus squarrosus,LOWER_PLANTS
Bryophytes,Rhytidiadelphus triquetrus,LOWER_PLANTS
Bryophytes,Rhytidium rugosum,LOWER_PLANTS
Bryophytes,Riccardia chamedryfolia,LOWER_PLANTS
Bryophytes,Riccardia incurvata,LOWER_PLANTS
Bryophytes,Riccardia latifrons,LOWER_PLANTS
Bryophytes,Riccardia multifida,LOWER_PLANTS
Bryophytes,Riccardia palmata,LOWER_PLANTS
Bryophytes,Riccia cavernosa,LOWER_PLANTS
Bryophytes,Riccia fluitans,LOWER_PLANTS
Bryophytes,Riccia glauca,LOWER_PLANTS
Bryophytes,Riccia sorocarpa,LOWER_PLANTS
Bryophytes,Riccia subbifurca,LOWER_PLANTS
Bryophytes,Ricciocarpos natans,LOWER_PLANTS
Bryophytes,Saccogyna viticulosa,LOWER_PLANTS
Bryophytes,Sanionia uncinata,LOWER_PLANTS
Bryophytes,Sarmentypnum exannulatum,LOWER_PLANTS
Bryophytes,Sarmentypnum sarmentosum,LOWER_PLANTS
Bryophytes,Scapania aequiloba,LOWER_PLANTS
Bryophytes,Scapania aspera,LOWER_PLANTS
Bryophytes,Scapania compacta,LOWER_PLANTS
Bryophytes,Scapania gracilis,LOWER_PLANTS
Bryophytes,Scapania irrigua,LOWER_PLANTS
Bryophytes,Scapania nemorea,LOWER_PLANTS
Bryophytes,Scapania ornithopodioides,LOWER_PLANTS
Bryophytes,Scapania scandica,LOWER_PLANTS
Bryophytes,Scapania subalpina,LOWER_PLANTS
Bryophytes,Scapania uliginosa,LOWER_PLANTS
Bryophytes,Scapania umbrosa,LOWER_PLANTS
Bryophytes,Scapania undulata,LOWER_PLANTS
Bryophytes,Schistidium apocarpum s.l.,LOWER_PLANTS
Bryophytes,Schistidium maritimum,LOWER_PLANTS
Bryophytes,Schistidium rivulare s.l.,LOWER_PLANTS
Bryophytes,Schistostega pennata,LOWER_PLANTS
Bryophytes,Sciuro-hypnum plumosum,LOWER_PLANTS
Bryophytes,Sciuro-hypnum populeum,LOWER_PLANTS
Bryophytes,Scleropodium cespitans,LOWER_PLANTS
Bryophytes,Scleropodium touretii,LOWER_PLANTS
Bryophytes,Scopelophila cataractae,LOWER_PLANTS
Bryophytes,Scorpidium revolvens s.l.,LOWER_PLANTS
Bryophytes,Scorpidium scorpioides,LOWER_PLANTS
Bryophytes,Scorpiurium circinatum,LOWER_PLANTS
Bryophytes,Seligeria acutifolia,LOWER_PLANTS
Bryophytes,Seligeria calcarea,LOWER_PLANTS
Bryophytes,Seligeria calycina,LOWER_PLANTS
Bryophytes,Seligeria donniana,LOWER_PLANTS
Bryophytes,Seligeria pusilla,LOWER_PLANTS
Bryophytes,Seligeria recurvata,LOWER_PLANTS
Bryophytes,Solenostoma gracillimum,LOWER_PLANTS
Bryophytes,Solenostoma hyalinum,LOWER_PLANTS
Bryophytes,Solenostoma obovatum,LOWER_PLANTS
Bryophytes,Solenostoma paroicum,LOWER_PLANTS
Bryophytes,Solenostoma sphaerocarpum,LOWER_PLANTS
Bryophytes,Sphagnum capillifolium,LOWER_PLANTS
Bryophytes,Sphagnum compactum,LOWER_PLANTS
Bryophytes,Sphagnum contortum,LOWER_PLANTS
Bryophytes,Sphagnum cuspidatum,LOWER_PLANTS
Bryophytes,Sphagnum denticulatum s.l.,LOWER_PLANTS
Bryophytes,Sphagnum fimbriatum,LOWER_PLANTS
Bryophytes,Sphagnum fuscum s.l.,LOWER_PLANTS
Bryophytes,Sphagnum girgensohnii,LOWER_PLANTS
Bryophytes,Sphagnum imbricatum s.l.,LOWER_PLANTS
Bryophytes,Sphagnum magellanicum,LOWER_PLANTS
Bryophytes,Sphagnum molle,LOWER_PLANTS
Bryophytes,Sphagnum palustre,LOWER_PLANTS
Bryophytes,Sphagnum papillosum,LOWER_PLANTS
Bryophytes,Sphagnum platyphyllum,LOWER_PLANTS
Bryophytes,Sphagnum pulchrum,LOWER_PLANTS
Bryophytes,Sphagnum quinquefarium,LOWER_PLANTS
Bryophytes,Sphagnum recurvum s.l.,LOWER_PLANTS
Bryophytes,Sphagnum russowii,LOWER_PLANTS
Bryophytes,Sphagnum squarrosum,LOWER_PLANTS
Bryophytes,Sphagnum subnitens,LOWER_PLANTS
Bryophytes,Sphagnum tenellum,LOWER_PLANTS
Bryophytes,Sphagnum teres,LOWER_PLANTS
Bryophytes,Sphagnum warnstorfii,LOWER_PLANTS
Bryophytes,Splachnum ampullaceum,LOWER_PLANTS
Bryophytes,Splachnum sphaericum,LOWER_PLANTS
Bryophytes,Straminergon stramineum,LOWER_PLANTS
Bryophytes,Syntrichia laevipila,LOWER_PLANTS
Bryophytes,Syntrichia latifolia,LOWER_PLANTS
Bryophytes,Syntrichia montana,LOWER_PLANTS
Bryophytes,Syntrichia papillosa,LOWER_PLANTS
Bryophytes,Syntrichia ruralis var. ruraliformis,LOWER_PLANTS
Bryophytes,Syntrichia virescens,LOWER_PLANTS
Bryophytes,Targionia hypophylla,LOWER_PLANTS
Bryophytes,Taxiphyllum wissgrillii,LOWER_PLANTS
Bryophytes,Tetraphis pellucida,LOWER_PLANTS
Bryophytes,Tetraplodon mnioides,LOWER_PLANTS
Bryophytes,Tetrodontium brownianum,LOWER_PLANTS
Bryophytes,Thamnobryum alopecurum,LOWER_PLANTS
Bryophytes,Thuidium assimile,LOWER_PLANTS
Bryophytes,Thuidium delicatulum,LOWER_PLANTS
Bryophytes,Thuidium tamariscinum,LOWER_PLANTS
Bryophytes,Tomentypnum nitens,LOWER_PLANTS
Bryophytes,Tortella flavovirens,LOWER_PLANTS
Bryophytes,Tortella inflexa,LOWER_PLANTS
Bryophytes,Tortella nitida,LOWER_PLANTS
Bryophytes,Tortella tortuosa,LOWER_PLANTS
Bryophytes,Tortula atrovirens,LOWER_PLANTS
Bryophytes,Tortula lanceola,LOWER_PLANTS
Bryophytes,Tortula marginata,LOWER_PLANTS
Bryophytes,Tortula modica,LOWER_PLANTS
Bryophytes,Tortula muralis,LOWER_PLANTS
Bryophytes,Tortula protobryoides,LOWER_PLANTS
Bryophytes,Tortula subulata agg.,LOWER_PLANTS
Bryophytes,Tortula truncata,LOWER_PLANTS
Bryophytes,Tortula viridifolia,LOWER_PLANTS
Bryophytes,Trichocolea tomentella,LOWER_PLANTS
Bryophytes,Trichodon cylindricus,LOWER_PLANTS
Bryophytes,Trichostomum brachydontium,LOWER_PLANTS
Bryophytes,Trichostomum crispulum,LOWER_PLANTS
Bryophytes,Tritomaria exsectiformis,LOWER_PLANTS
Bryophytes,Tritomaria quinquedentata,LOWER_PLANTS
Bryophytes,Ulota crispa s.l.,LOWER_PLANTS
Bryophytes,Ulota drummondii,LOWER_PLANTS
Bryophytes,Ulota hutchinsiae,LOWER_PLANTS
Bryophytes,Ulota phyllantha,LOWER_PLANTS
Bryophytes,Warnstorfia fluitans,LOWER_PLANTS
Bryophytes,Weissia brachycarpa,LOWER_PLANTS
Bryophytes,Weissia controversa,LOWER_PLANTS
Bryophytes,Weissia longifolia,LOWER_PLANTS
Bryophytes,Weissia perssonii,LOWER_PLANTS
Bryophytes,Zygodon conoideus,LOWER_PLANTS
Bryophytes,Zygodon rupestris,LOWER_PLANTS
Bryophytes,Zygodon viridissimus s.l.,LOWER_PLANTS
Caddisflies,Adicella reducta,FRESHWATER_SPECIES
Caddisflies,Agapetus delicatulus,FRESHWATER_SPECIES
Caddisflies,Agapetus fuscipes,FRESHWATER_SPECIES
Caddisflies,Agapetus ochripes,FRESHWATER_SPECIES
Caddisflies,Agraylea multipunctata,FRESHWATER_SPECIES
Caddisflies,Agraylea sexmaculata,FRESHWATER_SPECIES
Caddisflies,Agrypnia obsoleta,FRESHWATER_SPECIES
Caddisflies,Agrypnia pagetana,FRESHWATER_SPECIES
Caddisflies,Agrypnia varia,FRESHWATER_SPECIES
Caddisflies,Allogamus auricollis,FRESHWATER_SPECIES
Caddisflies,Anabolia nervosa,FRESHWATER_SPECIES
Caddisflies,Apatania muliebris,FRESHWATER_SPECIES
Caddisflies,Athripsodes albifrons,FRESHWATER_SPECIES
Caddisflies,Athripsodes aterrimus,FRESHWATER_SPECIES
Caddisflies,Athripsodes bilineatus,FRESHWATER_SPECIES
Caddisflies,Athripsodes cinereus,FRESHWATER_SPECIES
Caddisflies,Beraea maurus,FRESHWATER_SPECIES
Caddisflies,Beraea pullata,FRESHWATER_SPECIES
Caddisflies,Beraeodes minutus,FRESHWATER_SPECIES
Caddisflies,Brachycentrus subnubilus,FRESHWATER_SPECIES
Caddisflies,Ceraclea albimacula,FRESHWATER_SPECIES
Caddisflies,Ceraclea annulicornis,FRESHWATER_SPECIES
Caddisflies,Ceraclea dissimilis,FRESHWATER_SPECIES
Caddisflies,Ceraclea fulva,FRESHWATER_SPECIES
Caddisflies,Ceraclea nigronervosa,FRESHWATER_SPECIES
Caddisflies,Ceraclea senilis,FRESHWATER_SPECIES
Caddisflies,Chaetopteryx villosa,FRESHWATER_SPECIES
Caddisflies,Cheumatopsyche lepida,FRESHWATER_SPECIES
Caddisflies,Chimarra marginata,FRESHWATER_SPECIES
Caddisflies,Crunoecia irrorata,FRESHWATER_SPECIES
Caddisflies,Cyrnus flavidus,FRESHWATER_SPECIES
Caddisflies,Cyrnus trimaculatus,FRESHWATER_SPECIES
Caddisflies,Diplectrona felix,FRESHWATER_SPECIES
Caddisflies,Drusus annulatus,FRESHWATER_SPECIES
Caddisflies,Ecclisopteryx dalecarlica,FRESHWATER_SPECIES
Caddisflies,Ecnomus tenellus,FRESHWATER_SPECIES
Caddisflies,Glossosoma boltoni,FRESHWATER_SPECIES
Caddisflies,Glossosoma conformis,FRESHWATER_SPECIES
Caddisflies,Glyphotaelius pellucidus,FRESHWATER_SPECIES
Caddisflies,Goera pilosa,FRESHWATER_SPECIES
Caddisflies,Grammotaulius nigropunctatus,FRESHWATER_SPECIES
Caddisflies,Halesus digitatus,FRESHWATER_SPECIES
Caddisflies,Halesus radiatus,FRESHWATER_SPECIES
Caddisflies,Holocentropus dubius,FRESHWATER_SPECIES
Caddisflies,Holocentropus picicornis,FRESHWATER_SPECIES
Caddisflies,Hydropsyche angustipennis,FRESHWATER_SPECIES
Caddisflies,Hydropsyche contubernalis,FRESHWATER_SPECIES
Caddisflies,Hydropsyche fulvipes,FRESHWATER_SPECIES
Caddisflies,Hydropsyche instabilis,FRESHWATER_SPECIES
Caddisflies,Hydropsyche pellucidula,FRESHWATER_SPECIES
Caddisflies,Hydropsyche saxonica,FRESHWATER_SPECIES
Caddisflies,Hydropsyche siltalai,FRESHWATER_SPECIES
Caddisflies,Hydroptila vectis,FRESHWATER_SPECIES
Caddisflies,Ithytrichia lamellaris,FRESHWATER_SPECIES
Caddisflies,Lepidostoma basale,FRESHWATER_SPECIES
Caddisflies,Lepidostoma hirtum,FRESHWATER_SPECIES
Caddisflies,Leptocerus tineiformis,FRESHWATER_SPECIES
Caddisflies,Limnephilus affinis,FRESHWATER_SPECIES
Caddisflies,Limnephilus auricula,FRESHWATER_SPECIES
Caddisflies,Limnephilus binotatus,FRESHWATER_SPECIES
Caddisflies,Limnephilus centralis,FRESHWATER_SPECIES
Caddisflies,Limnephilus coenosus,FRESHWATER_SPECIES
Caddisflies,Limnephilus decipiens,FRESHWATER_SPECIES
Caddisflies,Limnephilus elegans,FRESHWATER_SPECIES
Caddisflies,Limnephilus extricatus,FRESHWATER_SPECIES
Caddisflies,Limnephilus flavicornis,FRESHWATER_SPECIES
Caddisflies,Limnephilus fuscicornis,FRESHWATER_SPECIES
Caddisflies,Limnephilus griseus,FRESHWATER_SPECIES
Caddisflies,Limnephilus hirsutus,FRESHWATER_SPECIES
Caddisflies,Limnephilus incisus,FRESHWATER_SPECIES
Caddisflies,Limnephilus lunatus,FRESHWATER_SPECIES
Caddisflies,Limnephilus luridus,FRESHWATER_SPECIES
Caddisflies,Limnephilus marmoratus,FRESHWATER_SPECIES
Caddisflies,Limnephilus politus,FRESHWATER_SPECIES
Caddisflies,Limnephilus rhombicus,FRESHWATER_SPECIES
Caddisflies,Limnephilus sparsus,FRESHWATER_SPECIES
Caddisflies,Limnephilus stigma,FRESHWATER_SPECIES
Caddisflies,Limnephilus vittatus,FRESHWATER_SPECIES
Caddisflies,Lype phaeopa,FRESHWATER_SPECIES
Caddisflies,Lype reducta,FRESHWATER_SPECIES
Caddisflies,Melampophylax mucoreus,FRESHWATER_SPECIES
Caddisflies,Micropterna lateralis,FRESHWATER_SPECIES
